id,source,url,type_transaction,type_bien,titre,gouvernorat,ville,prix_dt,surface_m2,nb_pieces,nb_chambres,nb_salles_bain,etage,ascenseur,parking,piscine,climatisation,chauffage_central,meuble,description_brute,date_scraping
tayara_6a9929f533f4b02206bf4705,tayara,https://www.tayara.tn/item/maisons-et-villas/tunis/el-menzah-9/studio-s-plus-1-meubl-a-el-manzah-9b-wb4300/6a9929f533f4b02206bf4705/,location,maison_villa,studio s plus 1 meublé a el manzah 9b wb4300,Tunis,El Menzah 9,300700.0,,,1,50,,False,False,False,False,False,True,"studio s plus 1 meublé a el manzah 9b wb4300 | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas tunis el-menzah-9 studio-s-plus-1-meubl-a-el-manzah-9b-wb4300 ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Tunis El menzah 9 Studio s plus 1 meubl a el manzah 9b wb4300 wajdi bouzaidi 2 annonce(s) Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Partager l ' annonce Signaler studio s plus 1 meublé a el manzah 9b wb4300 700 DT immobilier Tunis , 4 hours ago Entregitrer Signaler Description l'agence immo contact met en location pour 700 dt par mois a el manzah 9b ( pas loin du marché ) un studio s plus 1 meublé (50m) avec entrée commune , pour filles ou couples (wb4300) frais de visite 20dt , commission agence 1 mois Lire plus Critères Type de transaction À Louer Superficie 50 Salles de bains 1 Chambres 1 wajdi bouzaidi Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:28
tayara_6a992bd333f4b02206bf480f,tayara,https://www.tayara.tn/item/maisons-et-villas/la-manouba/denden/villa-mannouba/6a992bd333f4b02206bf480f/,vente,maison_villa,"villa , mannouba",Manouba,Denden,230000.0,,3,2,130,,False,False,False,False,False,False,"villa , mannouba  | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas la-manouba denden villa-mannouba ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas La manouba Denden Villa mannouba hosni 1 annonce(s) Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Partager l ' annonce Signaler villa , mannouba 230 000 DT immobilier La Manouba , 4 hours ago Entregitrer Signaler Description villa comme neuve endroit calme s+3 spatieuse prix 230 négociable occasion a ne pas rater Lire plus Critères Type de transaction À Vendre Superficie 130 Salles de bains 2 Chambres 4 hosni Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:30
tayara_6a98d70d33f4b02206bf3402,tayara,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/une-villa-s4-avec-jardin-louer-la-soukra/6a98d70d33f4b02206bf3402/,location,maison_villa,Une villa S+4 avec jardin à Louer à La Soukra,Ariana,La Soukra,1800.0,400.0,4,4,2,,False,False,False,True,True,False,"Une villa S+4 avec jardin à Louer à La Soukra  | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas ariana la-soukra une-villa-s4-avec-jardin-louer-la-soukra ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Ariana La soukra Une villa s4 avec jardin louer la soukra mon bien immobilier 1 annonce(s) Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Partager l ' annonce Signaler Une villa S+4 avec jardin à Louer à La Soukra 1 800 DT immobilier Ariana , 10 hours ago Entregitrer Signaler Description Notre Agence ""Mon Bien"" met en location un étage de villa S+4 avec jardin totalement indépendant  à La Soukra chotrana 3 situé dans un cartier luxueux entoure par des villas de luxe, il se compose d'un grand salon, une cuisine bien équipée (plaque four hotte), 4 chambres à coucheret balcon et 2 salles de bain chauffage central abri de voiture (3places) 
Dressing climatiseur chauffage centrale jardin 400m2
Prix: 1800TND
Pour plus d'informations merci de nous contacter sur le Afficher le numéro Lire plus Critères Type de transaction À Louer Superficie 600 Salles de bains 2 Chambres 4 mon bien immobilier Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:33
tayara_6a9928ee33f4b02206bf4684,tayara,https://www.tayara.tn/item/maisons-et-villas/ariana/jardins-el-menzah/studio-s-plus-1-aux-jzmh-2-wb4320/6a9928ee33f4b02206bf4684/,location,maison_villa,studio s plus 1 aux jzmh 2 wb4320,Ariana,Jardins El Menzah,320730.0,,,1,75,,False,False,False,False,True,False,"studio s plus 1 aux jzmh 2 wb4320 | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas ariana jardins-el-menzah studio-s-plus-1-aux-jzmh-2-wb4320 ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Ariana Jardins el menzah Studio s plus 1 aux jzmh 2 wb4320 mohamed ben amor 3 annonce(s) Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Partager l ' annonce Signaler studio s plus 1 aux jzmh 2 wb4320 730 DT immobilier Ariana , 4 hours ago Entregitrer Signaler Description l'agence immo contact met en location aux jardins d'el manzah 2 ( lotissement afh , proche x3 et rond point de la foire ) pour 730 dt par mois un s plus 1 hst (75m) avec chauffage central  (wb4320) frais de visite 20dt , commission agence 1 mois Lire plus Critères Type de transaction À Louer Superficie 75 Salles de bains 1 Chambres 1 mohamed ben amor Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:35
tayara_6a47060642ac9a3b7d1fbb04,tayara,https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-midoun/villa-459m-vendre-djerba-midoun/6a47060642ac9a3b7d1fbb04/,vente,maison_villa,Villa 459m² à vendre Djerba Midoun,Médenine,Djerba Midoun,,459.0,,2,459,,False,False,False,False,False,False,"Villa 459m² à vendre Djerba Midoun | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas mdenine djerba-midoun villa-459m-vendre-djerba-midoun ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Mdenine Djerba midoun Villa 459m vendre djerba midoun Boutique gest immo - logistique 25 annonce(s) Immeuble Amen Bank, Zone Industrielle Charguia I. Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Nous Contacter Partager l ' annonce Signaler Villa 459m² à vendre Djerba Midoun immobilier Médenine , 5 hours ago Entregitrer Signaler Description 🏡 GEST IMMO LOGISTIQUE vous propose à la vente une villa R+1 de standing à Midoun – Djerba.

Bâtie sur un terrain de 459 m², cette villa allie confort, fonctionnalité et qualité de vie dans un environnement calme et sécurisé.

✔️ Hall d'entrée
✔️ Salon, séjour et salle à manger
✔️ Cuisine et buanderie
✔️ Suite parentale avec dressing
✔️ 2 chambres à coucher
✔️ Salle de bain et terrasse

🌴 Résidence privée de 24 villas avec gardiennage.
✅ 0 % de commission avec GEST IMMO.
📞 Contactez-nous au Afficher le numéro Lire plus Critères Type de transaction À Vendre Superficie 459 Salles de bains 2 Chambres 3 Vous trouverez aussi chez gest immo - logistique n'a pas d'autres annonces actives Boutique gest immo - logistique Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:37
tayara_6a4703f6c59ab3cb25a50902,tayara,https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-midoun/villa-396-m-vendre-djerba/6a4703f6c59ab3cb25a50902/,vente,maison_villa,Villa 396 m² à vendre Djerba,Médenine,Djerba Midoun,,396.0,,2,395,,False,False,False,False,False,False,"Villa 396 m² à vendre Djerba | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas mdenine djerba-midoun villa-396-m-vendre-djerba ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Mdenine Djerba midoun Villa 396 m vendre djerba Boutique gest immo - logistique 25 annonce(s) Immeuble Amen Bank, Zone Industrielle Charguia I. Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Nous Contacter Partager l ' annonce Signaler Villa 396 m² à vendre Djerba immobilier Médenine , 5 hours ago Entregitrer Signaler Description 🏡 GEST IMMO LOGISTIQUE vous propose à la vente une villa R+1 de standing à Midoun – Djerba.
Édifiée sur un terrain de 395 m², cette villa est située au sein d'une résidence privée, sécurisée et soigneusement entretenue.
Composition :
Hall d'entrée
Salon
Salle à manger
Séjour
Cuisine
Buanderie
Suite parentale avec dressing et salle de bain
2 chambres à coucher
Salle de bain
Terrasse
🌴 Résidence clôturée de 24 villas avec gardiennage, entretien des espaces communs et plantations de palmiers.
✅ 0 % de commission avec GEST IMMO.
📞 Pour plus d'informations ou pour organiser une visite, contactez-nous au Afficher le numéro . Lire plus Critères Type de transaction À Vendre Superficie 395 Salles de bains 2 Chambres 3 Vous trouverez aussi chez gest immo - logistique n'a pas d'autres annonces actives Boutique gest immo - logistique Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:40
tayara_6a4cd98e4956ba003a3b35d2,tayara,https://www.tayara.tn/item/maisons-et-villas/nabeul/yasmine-hammamet/-vendre-villa-avec-piscine-5-appartement-s2-yasmine-hamammet/6a4cd98e4956ba003a3b35d2/,vente,maison_villa,À vendre Villa avec piscine + 5 Appartement s+2 à Yasmine hamammet,Nabeul,Yasmine Hammamet,,348.0,2,3,2,,False,False,True,True,True,False,"À vendre Villa avec piscine + 5 Appartement s+2 à Yasmine hamammet | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas nabeul yasmine-hammamet -vendre-villa-avec-piscine-5-appartement-s2-yasmine-hamammet ❯ ❮ Accueil Maisons et villas Nabeul Yasmine hammamet vendre villa avec piscine 5 appartement s2 yasmine hamammet Boutique gest immo - logistique 25 annonce(s) Immeuble Amen Bank, Zone Industrielle Charguia I. Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Nous Contacter Partager l ' annonce Signaler À vendre Villa avec piscine + 5 Appartement s+2 à Yasmine hamammet 1.3 DT immobilier Nabeul , 5 hours ago Entregitrer Signaler Description À Vendre – Ensemble Immobilier d'Exception à Yasmine Hammamet

GEST-IMMO vous propose un ensemble immobilier rare situé dans le quartier résidentiel de Yasmine Hammamet, à seulement 500 mètres de la plage, à proximité de la Marina, des hôtels, des espaces de loisirs et de toutes les commodités.

Édifié sur un terrain de 348 m² avec une surface bâtie de 510 m² répartie sur 4 niveaux, ce bien bénéficie d'un titre foncier individuel et de deux entrées indépendantes avec portail électrique.

Villa principale :

- Grand salon et salle à manger ouverts sur la piscine
- Cuisine
- 3 chambres, dont une suite parentale
- 2 salles de bains
- Terrasse de 70 m² avec vue dégagée
- Piscine privée et jardin

Résidence indépendante :

- 5 appartements indépendants
- Accès séparé
- Compteurs STEG, SONEDE et gaz individuels

Prestations :

- Chauffage central
- Climatisation en split
- Double vitrage aluminium
- Marbre de Thala
- Volets roulants électriques
- Local technique
- Clôture périphérique

Cet ensemble offre un excellent potentiel de valorisation après rafraîchissement et convient parfaitement pour une résidence familiale, un investissement locatif ou un projet touristique.

Dossier technique et expertise disponibles sur demande.

0 % de commission avec GEST-IMMO.

📞 Contact : Afficher le numéro Lire plus Critères Type de transaction À Vendre Superficie 510 Salles de bains 7 Chambres 13 Vous trouverez aussi chez gest immo - logistique n'a pas d'autres annonces actives Boutique gest immo - logistique Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:42
tayara_6a9928ee33f4b02206bf4683,tayara,https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-7/rez-de-jardin-s-plus-2-meubl-a-el-manzah-7-wb1620/6a9928ee33f4b02206bf4683/,location,maison_villa,rez de jardin s plus 2 meublé a el manzah 7 wb1620,Ariana,El Menzah 7,620750.0,,,1,75,,False,False,False,False,False,True,"rez de jardin s plus 2 meublé a el manzah 7 wb1620 | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas ariana el-menzah-7 rez-de-jardin-s-plus-2-meubl-a-el-manzah-7-wb1620 ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Ariana El menzah 7 Rez de jardin s plus 2 meubl a el manzah 7 wb1620 mohamed ben amor 3 annonce(s) Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Partager l ' annonce Signaler rez de jardin s plus 2 meublé a el manzah 7 wb1620 750 DT immobilier Ariana , 4 hours ago Entregitrer Signaler Description l'agence immo contact met en location a el manzah 7 pour 750 dt par mois un rez de jardin s plus 2 (75m) semi meublé avec gaz de ville , salle de bain , entrée commune , pour filles  (wb1620) frais de visite 20dt , commission agence 1 mois Lire plus Critères Type de transaction À Louer Superficie 75 Salles de bains 1 Chambres 2 mohamed ben amor Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:46
tayara_6a99349733f4b02206bf4ceb,tayara,https://www.tayara.tn/item/maisons-et-villas/ariana/borj-louzir/maison-meuble-climatis-louer-borj-louzir-ariana-s2/6a99349733f4b02206bf4ceb/,location,maison_villa,Maison meublée Climatisé à louer à Borj louzir Ariana s+2,Ariana,Borj Louzir,,,2,1,,,False,False,False,False,False,True,"Maison meublée Climatisé à louer à Borj louzir Ariana s+2 | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas ariana borj-louzir maison-meuble-climatis-louer-borj-louzir-ariana-s2 ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Ariana Borj louzir Maison meuble climatis louer borj louzir ariana s2 anonyme 1 annonce(s) Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Partager l ' annonce Signaler Maison meublée Climatisé à louer à Borj louzir Ariana s+2 immobilier Ariana , 3 hours ago Entregitrer Signaler Description s+2 Climatisé Critères Type de transaction À Louer Salles de bains 1 Chambres 2 Superficie 80 anonyme Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:49
tayara_6a470513c59ab3cb25a5094b,tayara,https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-midoun/villa-486m-vendre-djerba-midoun/6a470513c59ab3cb25a5094b/,vente,maison_villa,Villa 486m² à Vendre Djerba Midoun,Médenine,Djerba Midoun,,486.0,,4,486,,False,False,False,False,False,False,"Villa 486m² à Vendre Djerba Midoun | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas mdenine djerba-midoun villa-486m-vendre-djerba-midoun ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Mdenine Djerba midoun Villa 486m vendre djerba midoun Boutique gest immo - logistique 25 annonce(s) Immeuble Amen Bank, Zone Industrielle Charguia I. Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Nous Contacter Partager l ' annonce Signaler Villa 486m² à Vendre Djerba Midoun immobilier Médenine , 5 hours ago Entregitrer Signaler Description GEST IMMO LOGISTIQUE vous propose à la vente une villa R+1 de standing à Midoun – Djerba.
Implantée sur un terrain de 486 m², cette villa offre de beaux espaces de vie dans une résidence privée et sécurisée.

Composition :

Hall d'entrée
Salon
Salle à manger
Séjour
Cuisine
Buanderie
Suite parentale avec dressing et salle de bain
4 chambres à coucher
Salle de bain
Terrasse
🌴 Résidence clôturée avec gardiennage et espaces verts entretenus.
✅ 0 % de commission avec GEST IMMO.
📞 Contact : Afficher le numéro Lire plus Critères Type de transaction À Vendre Superficie 486 Salles de bains 2 Chambres 3 Vous trouverez aussi chez gest immo - logistique n'a pas d'autres annonces actives Boutique gest immo - logistique Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:51
tayara_69f2065dc8fe7f45665db60e,tayara,https://www.tayara.tn/item/maisons-et-villas/mahdia/mahdia/-a-vendre-rezdechausse-s3-la-corniche-mahdia-/69f2065dc8fe7f45665db60e/,vente,maison_villa,🏠 A vendre Rez-de-chaussée S+3- La corniche Mahdia 🏠,Mahdia,Mahdia,315000.0,123.0,3,2,,Rez-de-chaussée,False,False,False,True,False,False,"🏠 A vendre Rez-de-chaussée S+3- La corniche Mahdia 🏠 | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas mahdia mahdia -a-vendre-rezdechausse-s3-la-corniche-mahdia- ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Mahdia Mahdia a vendre rezdechausse s3 la corniche mahdia Boutique memmi immo 33 annonce(s) Adresse: 348 Avenue Habib bourguiba Mahdia Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Nous Contacter Partager l ' annonce Signaler 🏠 A vendre Rez-de-chaussée S+3- La corniche Mahdia 🏠 315 000 DT immobilier Mahdia , 3 hours ago Entregitrer Signaler Description #Memmimmo vous présente en EXCUSIVITE cet agréable rez-de-chaussée situé à deux pas de la plage. Il se compose d'une entrée, un salon, une cuisine, trois chambres à coucher, une salle de bain, une salle de douche et un patio. 
▫️Rez-de-chaussée
▫️Superficie: 123 m²
▫️Climatiseur au salon
▫️Placard dans chaque chambre 
▫️Orientation Sud-Est
Vous souhaitez plus d'informations sur ce bien?⬇️
☎️ Afficher le numéro / Afficher le numéro 📧 [email protected] Lire plus Critères Type de transaction À Vendre Salles de bains 2 Chambres 3 Superficie 122 Vous trouverez aussi chez memmi immo n'a pas d'autres annonces actives Boutique memmi immo Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:55
tayara_69f085c39ab1fd1e1093b364,tayara,https://www.tayara.tn/item/maisons-et-villas/mahdia/mahdia/-villa-s5-avec-jardin-rejiche-mahdia/69f085c39ab1fd1e1093b364/,vente,maison_villa,🏠  𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Villa S+5 avec jardin 🏠 Rejiche Mahdia,Mahdia,Mahdia,880000.0,493.0,5,4,493,rez-de-chaussée,False,True,False,False,False,False,"🏠  𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Villa S+5 avec jardin 🏠 Rejiche Mahdia | Tayara Publicité Contactez-nous : +216 95 256 096 Explorer Nos boutiques ImmoNeuf Promoteurs Offres et services Votre récente recheche: Pas de recheches récentes Filtre avancé Publier une annonce Se connecter Boutiques ImmoNeuf Annonce Messages Profil Retour Accueil maisons-et-villas mahdia mahdia -villa-s5-avec-jardin-rejiche-mahdia ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ ❯ ❮ Accueil Maisons et villas Mahdia Mahdia villa s5 avec jardin rejiche mahdia Boutique memmi immo 33 annonce(s) Adresse: 348 Avenue Habib bourguiba Mahdia Chat avec le vendeur Discuter sur WhatsApp Afficher le numéro Simulez votre crédit Nous Contacter Partager l ' annonce Signaler 🏠  𝐀 𝐕𝐄𝐍𝐃𝐑𝐄 Villa S+5 avec jardin 🏠 Rejiche Mahdia 880 000 DT immobilier Mahdia , 3 hours ago Entregitrer Signaler Description Un coup de cœur assuré ❤️
Découvrez le charme et le potentiel de cette grande villa avec jardin qui fait le coin bénéficiant d’une bonne exposition au soleil ☀️☀️. Idéalement située à quelques pas du centre ville, de tous les commerces et à 15 minutes à pieds de la plage. 
Surface Terrain: 493 m2
𝕾𝖊 𝖈𝖔𝖒𝖕𝖔𝖘𝖊 𝖉𝖊 :
Au rez-de-chaussée: 
✅Salon/ Salle à manger
✅Cuisine équipée et aménagée donnant sur une terrasse
✅Une suite parentale avec salle de douche
✅Salle d’eau 
✅Parking au sous-sol 
Au premier étage: 
✅Suite parentale avec salle de bain
✅Trois chambres à coucher 
✅Salle de douche
✅Terrasse
À L’extérieur: 
✅Un jardin 🪴 🪴
✅Un garage
✔️Vous bénéficierez d’un espace habitable avec kitchenette au toit avec une belle vue dégagée 
📜Le titre foncier est disponible à l’agence 
ℹ️ 𝑷𝒐𝒖𝒓 𝒑𝒍𝒖𝒔 𝒅'𝒊𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏𝒔 𝒗𝒆𝒖𝒊𝒍𝒍𝒆𝒛 𝒏𝒐𝒖𝒔 𝒄𝒐𝒏𝒕𝒂𝒄𝒕𝒆𝒓 :☎️🇹🇳 Afficher le numéro / Afficher le numéro 📲 WhatsApp Lire plus Critères Type de transaction À Vendre Superficie 493 Salles de bains 4 Chambres 5 Vous trouverez aussi chez memmi immo n'a pas d'autres annonces actives Boutique memmi immo Chat avec le vendeur Acheter et vendre gratuitement près de chez vous Immo-Expert Aide Contactez-nous Professionnels Conditions d'utilisation Politiques relatives aux cookies Raccourcis Publier une annonce Visiter une boutique Filtres avancés Rechercher sur tayara Offres et services Bons plans Contactez-nous Vous avez une question? appelez ce numéro +216 95 256 096 Retrouvez-nous sur • صوّر بيع • لوّج إشري",2026-09-03T12:57:58
